Contracts,Order No.,Transaction Time(UTC+0),Leverage,Direction,Order Type,Filled Type,Filled Qty,Filled Price,Order Price,Trading Fee Rate,Fees Paid,Transaction ID
FILUSDT,39c598de,2022-02-24 20:17:32,7,Close Short,Market,Trade,85,18.69,Market,0.00075,1.1914875,ae1e90e7
FILUSDT,39c598de,2022-02-24 20:17:32,7,Close Short,Market,Trade,57.1,18.69,Market,0.00075,0.80039925,508f2d2d
FILUSDT,39c598de,2022-02-24 20:17:32,7,Close Short,Market,Trade,20.1,18.69,Market,0.00075,0.28175175,26c46a26
FILUSDT,39c598de,2022-02-24 20:17:32,7,Close Short,Market,Trade,4.8,18.69,Market,0.00075,0.067284,7ab9f642
FILUSDT,39c598de,2022-02-24 20:17:32,7,Close Short,Market,Trade,33.1,18.69,Market,0.00075,0.46397925,99d10b85
BTCUSDT,0c6c82c1,2022-02-24 20:06:23,7,Open Short,Limit,Trade,0.413,39640.00,39640.00,-0.00025,-4.09283,1dc53536
LUNAUSDT,9e02946e,2022-02-24 20:02:51,7,Close Short,Market,Liquidation,141,63.270,Market,0.00075,6.8103,9e02946e
XRPUSDT,8fa51eb5,2022-02-24 18:51:05,7,Open Short,Limit,Trade,10263,0.6690,0.6690,-0.00025,-1.71648675,c6b9caee
XRPUSDT,8fa51eb5,2022-02-24 18:51:05,7,Open Short,Limit,Trade,564,0.6690,0.6690,-0.00025,-0.094329,dd2fbaa4
XRPUSDT,8fa51eb5,2022-02-24 18:51:05,7,Open Short,Limit,Trade,673,0.6690,0.6690,-0.00025,-0.11255925,b4231436
FILUSDT,850-Sell,2022-02-24 16:00:00,7,Open Short,--,Funding,500,17.63,0.00,0.00044973,3.96436995,74aa172f
BTCUSDT,850-Sell,2022-02-24 16:00:00,7,Open Short,--,Funding,0.476,35918.25,0.00,0.00027387,4.68237922,384e45ac
LUNAUSDT,850-Sell,2022-02-24 16:00:00,7,Open Short,--,Funding,141,57.734,0.000,0.0001244,1.01267746,56a7c344
FILUSDT,c7f78bf6,2022-02-24 12:35:03,7,Open Short,Limit,Trade,10,17.08,17.08,-0.00025,-0.0427,de5309c7
FILUSDT,c7f78bf6,2022-02-24 12:35:03,7,Open Short,Limit,Trade,32.9,17.08,17.08,-0.00025,-0.140483,698a3dc3
FILUSDT,c7f78bf6,2022-02-24 12:35:03,7,Open Short,Limit,Trade,32.9,17.08,17.08,-0.00025,-0.140483,c95f198c
FILUSDT,c7f78bf6,2022-02-24 12:35:03,7,Open Short,Limit,Trade,35.6,17.08,17.08,0.00075,0.456036,ff224b46
FILUSDT,c7f78bf6,2022-02-24 12:35:03,7,Open Short,Limit,Trade,16,17.08,17.08,0.00075,0.20496,8faa91c5
FILUSDT,c7f78bf6,2022-02-24 12:35:03,7,Open Short,Limit,Trade,71.8,17.08,17.08,0.00075,0.919758,0d34d33c
FILUSDT,c7f78bf6,2022-02-24 12:35:03,7,Open Short,Limit,Trade,120.2,17.08,17.08,0.00075,1.539762,8b770c16
FILUSDT,c7f78bf6,2022-02-24 12:35:03,7,Open Short,Limit,Trade,20.2,17.08,17.08,0.00075,0.258762,822568cd
FILUSDT,c7f78bf6,2022-02-24 12:35:03,7,Open Short,Limit,Trade,61.5,17.09,17.08,0.00075,0.78827625,a630bf91
FILUSDT,c7f78bf6,2022-02-24 12:35:03,7,Open Short,Limit,Trade,45.1,17.09,17.08,0.00075,0.57806925,7350edb4
FILUSDT,c7f78bf6,2022-02-24 12:35:03,7,Open Short,Limit,Trade,4,17.09,17.08,0.00075,0.05127,13dff794
FILUSDT,c7f78bf6,2022-02-24 12:35:03,7,Open Short,Limit,Trade,20.8,17.09,17.08,0.00075,0.266604,ee1f5b09
FILUSDT,c7f78bf6,2022-02-24 12:35:03,7,Open Short,Limit,Trade,29,17.09,17.08,0.00075,0.3717075,7903eb04
LUNAUSDT,850-Sell,2022-02-24 08:00:00,7,Open Short,--,Funding,141,52.769,0.000,0.00011483,0.85438447,b1f51289
BTCUSDT,850-Sell,2022-02-24 08:00:00,7,Open Short,--,Funding,0.476,35309.22,0.00,-0.0001,-1.68071887,85b199c0
LUNAUSDT,ef7cb929,2022-02-24 03:16:11,7,Open Short,Limit,Trade,80.1,56.350,56.350,-0.00025,-1.12840875,18a25c32
LUNAUSDT,ef7cb929,2022-02-24 03:16:11,7,Open Short,Limit,Trade,60.9,56.350,56.350,-0.00025,-0.85792875,286b5911
BTCUSDT,621c01d5,2022-02-24 03:13:30,7,Open Short,Limit,Trade,0.025,35487.50,35487.50,-0.00025,-0.22179687,9a2dea5c
BTCUSDT,621c01d5,2022-02-24 03:13:30,7,Open Short,Limit,Trade,0.008,35487.50,35487.50,-0.00025,-0.070975,06ed293e
BTCUSDT,621c01d5,2022-02-24 03:13:30,7,Open Short,Limit,Trade,0.183,35487.50,35487.50,-0.00025,-1.62355312,367cd9ad
BTCUSDT,621c01d5,2022-02-24 03:13:30,7,Open Short,Limit,Trade,0.2,35487.50,35487.50,-0.00025,-1.774375,2f48d647
BTCUSDT,621c01d5,2022-02-24 03:13:30,7,Open Short,Limit,Trade,0.06,35487.50,35487.50,-0.00025,-0.5323125,900c95fa
